Chr,tissue1,tissue2,clasif,dist1,dist2,trans all,nodes,links,CC_V_3,CC_V_4,CC_V_5,CC_V_6,CC_V_8,CC_V_+,CC_V_max,CC_V_aver,CC_E_3,CC_E_4,CC_E_5,CC_E_6,CC_E_8,CC_E_+,CC_E_max,CC_E_aver,BC_V_3,BC_V_4,BC_V_5,BC_V_6,BC_V_8,BC_V_+,BC_V_max,BC_V_aver,BC_E_3,BC_E_4,BC_E_5,BC_E_6,BC_E_8,BC_E_+,BC_E_max,BC_E_aver,SC_V_3,SC_V_4,SC_V_5,SC_V_6,SC_V_8,SC_V_+,SC_V_max,SC_V_aver,SC_E_3,SC_E_4,SC_E_5,SC_E_6,SC_E_8,SC_E_+,SC_E_max,SC_E_aver,CL_3,CL_4,CL_5,CL_6,CL_8,CL_+,CL_max,CL_aver,antiparalllelEdges,edgeTissues2,edgeTissues3,edgeTissues4,edgeTissues5,edgeTissues6,edgeTissues7,edgeTissues8,edgeTissues9,edgeTissues10,edgeTissues11,edgeTissues12,edgeTissues13,edgeTissues14,edgeTissues15,edgeTissues16
10,Mon,nB,HSC,575,13,31173,0.653223,0.91849,0.0,0.001291,0.001291,0.002066,0.002841,0.01369,0.066898,0.007671,0.001291,0.001291,0.001808,0.001808,0.002066,0.012915,0.111066,0.010879,0.001033,0.002583,0.001033,0.000517,0.001033,0.006974,0.030737,0.004766,0.001033,0.002583,0.0,0.001033,0.000517,0.008007,0.080329,0.010084,0.00155,0.000775,0.000258,0.000258,0.000258,0.0,0.002066,0.001054,0.0,0.001291,0.0,0.000517,0.000517,0.000775,0.005166,0.001852,0.087303,0.015239,0.0,0.0,0.0,0.0,0.001033,0.000814,0.00749,0.027379,0.059407,0.084978,0.130696,0.187262,0.241504,0.310468,0.395705,0.47965,0.553522,0.635143,0.719346,0.80045,0.877422,0.91849
10,Mon,tB,HSC,575,13,31173,0.639959,0.903457,0.0,0.001939,0.00097,0.002909,0.001939,0.012848,0.056966,0.007333,0.001939,0.00097,0.002666,0.00097,0.001697,0.012363,0.102296,0.010373,0.000242,0.000727,0.001212,0.000727,0.001454,0.006545,0.030786,0.005226,0.000242,0.000727,0.0,0.001212,0.000727,0.007999,0.076116,0.011182,0.001212,0.001212,0.0,0.0,0.000242,0.000485,0.002182,0.00112,0.0,0.00097,0.0,0.000727,0.000727,0.000727,0.005333,0.00207,0.109326,0.011151,0.0,0.0,0.0,0.0,0.00097,0.000749,0.009454,0.029574,0.062541,0.093085,0.138658,0.198048,0.25259,0.326767,0.413791,0.492089,0.565539,0.64214,0.714378,0.791949,0.865641,0.903457
10,Mac0,Mac1,CFU-GM,359,1,31173,0.986334,1.420978,0.0,0.001427,0.001665,0.000476,0.001665,0.016177,0.093971,0.010715,0.00119,0.001903,0.000238,0.00119,0.000714,0.016177,0.187941,0.015483,0.000238,0.002855,0.001903,0.00119,0.00119,0.010943,0.047342,0.005098,0.000238,0.002855,0.0,0.001903,0.00119,0.012133,0.136793,0.010708,0.001665,0.000952,0.000238,0.000238,0.000476,0.0,0.001665,0.000983,0.0,0.001665,0.0,0.000476,0.000476,0.000952,0.003806,0.00173,0.141551,0.01356,0.0,0.0,0.0,0.0,0.000952,0.000735,0.041633,0.146547,0.270255,0.393725,0.532897,0.641141,0.726785,0.805292,0.881658,0.956121,1.036293,1.125506,1.210912,1.294891,1.377918,1.420978
10,Mac0,Mac2,CFU-GM,367,2,31173,0.967933,1.373297,0.0,0.003001,0.000462,0.001385,0.002539,0.016159,0.078949,0.009333,0.003001,0.000462,0.001385,0.001385,0.001154,0.016159,0.153743,0.013223,0.000231,0.003463,0.002078,0.000923,0.001154,0.011081,0.035088,0.004548,0.000231,0.003463,0.000231,0.001847,0.000923,0.012235,0.097186,0.009442,0.002078,0.001154,0.000462,0.000462,0.000231,0.0,0.001847,0.000935,0.0,0.002078,0.0,0.000462,0.000923,0.000923,0.004155,0.001567,0.118193,0.012927,0.0,0.0,0.0,0.0,0.000923,0.000716,0.052402,0.155128,0.272859,0.393129,0.519401,0.62282,0.705001,0.777486,0.851818,0.927074,1.002791,1.085895,1.172462,1.253719,1.332668,1.373297
10,Mac0,Neu,CFU-GM,546,12,31173,0.445139,0.538083,0.0,0.000783,0.001566,0.001828,0.001566,0.009921,0.047255,0.006866,0.000522,0.001828,0.001566,0.000783,0.001305,0.00966,0.080412,0.008584,0.0,0.002611,0.001305,0.001305,0.001566,0.004177,0.025325,0.003214,0.0,0.00235,0.000261,0.001566,0.001044,0.005744,0.058482,0.00578,0.001044,0.0,0.0,0.000261,0.0,0.0,0.001566,0.00094,0.000261,0.000783,0.0,0.0,0.0,0.000261,0.003133,0.00141,0.027152,0.001305,0.0,0.0,0.0,0.0,0.001044,0.000796,0.002611,0.014098,0.034723,0.062137,0.097643,0.129495,0.168396,0.201553,0.235493,0.275438,0.311989,0.357939,0.401539,0.448533,0.49866,0.538083
10,Mac0,MK,CMP,459,9,31173,0.753743,0.975863,0.0,0.002093,0.001047,0.00157,0.001047,0.01936,0.045523,0.007498,0.002093,0.001047,0.00157,0.000523,0.001831,0.018052,0.07561,0.009855,0.000262,0.001831,0.001831,0.000523,0.001831,0.010727,0.0225,0.004008,0.000262,0.001831,0.000262,0.00157,0.000523,0.012558,0.052587,0.007616,0.001831,0.000523,0.000262,0.0,0.0,0.0,0.001308,0.00089,0.0,0.001831,0.0,0.000262,0.000262,0.000262,0.002355,0.001308,0.042122,0.001831,0.0,0.0,0.0,0.0,0.001047,0.000795,0.004186,0.019884,0.064098,0.135522,0.228137,0.299561,0.36052,0.419647,0.47328,0.531623,0.599384,0.674993,0.761068,0.84662,0.931125,0.975863
10,Mac0,EP,CFU-GM,459,9,31173,0.755785,0.990331,0.0,0.003083,0.001798,0.001798,0.002312,0.01824,0.049581,0.006862,0.003083,0.001798,0.001284,0.001028,0.002312,0.017726,0.09017,0.009084,0.001028,0.002826,0.002826,0.002312,0.002312,0.008221,0.025946,0.003496,0.001028,0.002826,0.0,0.002569,0.001798,0.011303,0.066536,0.006697,0.001798,0.000771,0.000257,0.0,0.0,0.0,0.001284,0.000886,0.0,0.001798,0.0,0.000514,0.000257,0.000257,0.002312,0.001331,0.064481,0.002569,0.0,0.0,0.0,0.0,0.001028,0.000781,0.015927,0.049067,0.118172,0.197039,0.2962,0.370186,0.431327,0.483733,0.54025,0.601391,0.664588,0.731637,0.801513,0.876783,0.949998,0.990331
10,Mac0,Ery,CMP,459,9,31173,0.700174,0.931376,0.0,0.002365,0.001051,0.002102,0.002102,0.015501,0.089328,0.007624,0.002102,0.001314,0.002102,0.000788,0.001839,0.014976,0.171037,0.010315,0.000263,0.003415,0.002365,0.002102,0.002102,0.006831,0.045452,0.003812,0.000263,0.003153,0.000263,0.002102,0.001839,0.009458,0.124797,0.007546,0.000788,0.000788,0.0,0.0,0.000263,0.0,0.002102,0.001088,0.000263,0.000525,0.0,0.000263,0.000525,0.000263,0.004204,0.001763,0.055699,0.003415,0.000263,0.0,0.0,0.0,0.001314,0.000807,0.013399,0.030214,0.067784,0.116652,0.197835,0.267196,0.329726,0.390942,0.447954,0.507068,0.56986,0.644213,0.726184,0.810783,0.890916,0.931376
10,Mac0,FoeT,HSC,575,13,31173,0.54301,0.698366,0.0,0.002458,0.001721,0.000737,0.001229,0.01352,0.084069,0.00647,0.002212,0.001967,0.000737,0.000246,0.001475,0.013028,0.126596,0.008478,0.0,0.002704,0.000737,0.002212,0.001967,0.005654,0.027532,0.003537,0.0,0.002704,0.0,0.000737,0.002458,0.007375,0.065633,0.006627,0.000492,0.000492,0.000246,0.0,0.0,0.0,0.001229,0.000934,0.0,0.000492,0.0,0.0,0.000737,0.0,0.001967,0.001475,0.039577,0.000492,0.0,0.0,0.0,0.0,0.000983,0.00074,0.003196,0.015486,0.031465,0.055309,0.084807,0.11578,0.152161,0.191737,0.238197,0.289572,0.352256,0.424034,0.500483,0.58062,0.659035,0.698366
10,Mac0,nCD4,HSC,575,13,31173,0.562279,0.726287,0.0,0.00047,0.00094,0.001175,0.001175,0.014803,0.037595,0.006784,0.00047,0.00094,0.001175,0.00047,0.00141,0.014098,0.057567,0.008917,0.000705,0.002115,0.00141,0.001175,0.00235,0.007284,0.016213,0.003073,0.000705,0.002115,0.0,0.001175,0.00094,0.010104,0.041354,0.005761,0.000705,0.00047,0.0,0.0,0.0,0.0,0.00094,0.000799,0.0,0.000705,0.0,0.000235,0.000235,0.0,0.001645,0.001175,0.041354,0.000705,0.0,0.0,0.0,0.0,0.00094,0.00071,0.001645,0.007754,0.015743,0.025377,0.042999,0.07284,0.107616,0.15038,0.203013,0.272798,0.346813,0.433517,0.520455,0.605749,0.686343,0.726287
10,Mac0,tCD4,HSC,575,13,31173,0.5574,0.740542,0.0,0.000483,0.000725,0.001208,0.001208,0.013772,0.05847,0.007369,0.000483,0.000725,0.001208,0.000725,0.000242,0.014014,0.088188,0.009991,0.000725,0.003624,0.000725,0.000725,0.003141,0.007248,0.019087,0.003155,0.000725,0.003624,0.0,0.000725,0.000725,0.010389,0.044457,0.00599,0.000483,0.000242,0.0,0.000242,0.0,0.0,0.00145,0.000966,0.0,0.000483,0.0,0.000242,0.0,0.000242,0.002416,0.00145,0.040591,0.001208,0.0,0.0,0.0,0.0,0.000966,0.000732,0.002175,0.005315,0.011356,0.021262,0.035517,0.063544,0.097853,0.140135,0.196431,0.263357,0.343089,0.433453,0.525024,0.614903,0.698018,0.740542
10,Mac0,aCD4,HSC,575,13,31173,0.57875,0.787573,0.0,0.000909,0.001363,0.001591,0.001136,0.01227,0.052944,0.007269,0.000909,0.001136,0.001591,0.000227,0.000909,0.012498,0.09021,0.010082,0.000682,0.003181,0.002045,0.000227,0.000909,0.008407,0.025904,0.003236,0.000682,0.003181,0.0,0.002045,0.000227,0.009316,0.063169,0.006406,0.000682,0.000454,0.0,0.000227,0.0,0.0,0.001363,0.00087,0.0,0.000682,0.0,0.000227,0.000227,0.000227,0.0025,0.001363,0.065896,0.003181,0.0,0.0,0.0,0.0,0.000909,0.000693,0.002727,0.009998,0.021359,0.041356,0.076803,0.117704,0.167922,0.217685,0.278809,0.348114,0.420145,0.505128,0.590339,0.671914,0.749399,0.787573
10,Mac0,naCD4,HSC,575,13,31173,0.540387,0.696846,0.0,0.001184,0.00071,0.001184,0.000947,0.013255,0.041659,0.007032,0.001184,0.00071,0.001184,0.00071,0.0,0.013492,0.057518,0.009264,0.00071,0.003314,0.000947,0.000947,0.001894,0.008048,0.016569,0.002869,0.00071,0.00284,0.000473,0.000947,0.00071,0.010178,0.041423,0.005321,0.000947,0.000237,0.0,0.0,0.0,0.0,0.000947,0.000757,0.0,0.000947,0.0,0.000237,0.0,0.0,0.00142,0.001041,0.039766,0.00142,0.0,0.0,0.0,0.0,0.000947,0.000717,0.000473,0.003077,0.009231,0.017516,0.032665,0.057518,0.090183,0.125215,0.178709,0.242145,0.314812,0.401681,0.491153,0.574945,0.65779,0.696846
10,Mac0,nCD8,HSC,575,13,31173,0.550163,0.715828,0.0,0.001141,0.000913,0.000685,0.001597,0.013691,0.064349,0.006606,0.001141,0.000913,0.000685,0.0,0.001826,0.013463,0.095611,0.008783,0.0,0.004107,0.001597,0.000456,0.002738,0.006617,0.019168,0.002957,0.0,0.003651,0.000456,0.001597,0.000456,0.009356,0.050658,0.005524,0.000913,0.000228,0.000228,0.0,0.0,0.0,0.001141,0.000799,0.0,0.000685,0.000228,0.000228,0.000228,0.0,0.001597,0.001141,0.038792,0.001826,0.0,0.0,0.0,0.0,0.000913,0.000694,0.001369,0.005477,0.012779,0.021222,0.039477,0.06549,0.101088,0.141021,0.20035,0.270175,0.343652,0.429907,0.516847,0.598082,0.677264,0.715828
10,Mac0,tCD8,HSC,575,13,31173,0.552018,0.717718,0.0,0.00142,0.0,0.00142,0.001894,0.014203,0.04829,0.006585,0.00142,0.0,0.001184,0.00142,0.000947,0.013966,0.069121,0.008695,0.000473,0.002841,0.003077,0.00071,0.002604,0.006391,0.01657,0.00289,0.000473,0.002841,0.0,0.003077,0.000947,0.008758,0.048053,0.005409,0.000947,0.00071,0.0,0.0,0.0,0.0,0.000947,0.000812,0.0,0.000947,0.0,0.000473,0.000237,0.0,0.001657,0.001184,0.053261,0.000237,0.0,0.0,0.0,0.0,0.000947,0.00071,0.001184,0.003787,0.008758,0.0187,0.033377,0.056338,0.090898,0.133507,0.190555,0.255652,0.32927,0.418748,0.505149,0.592023,0.675109,0.717718
10,Mac0,nB,HSC,575,13,31173,0.620582,0.817836,0.0,0.001491,0.001739,0.000497,0.001739,0.016148,0.064095,0.006842,0.000994,0.001987,0.000497,0.000994,0.001242,0.0159,0.111546,0.009127,0.000248,0.003726,0.001987,0.001739,0.002236,0.006211,0.029315,0.003399,0.000248,0.003478,0.000248,0.001242,0.002484,0.008447,0.072542,0.006539,0.000994,0.001242,0.0,0.000248,0.0,0.0,0.001491,0.000944,0.0,0.000745,0.000248,0.000745,0.000497,0.000248,0.002733,0.001491,0.062108,0.000745,0.0,0.0,0.0,0.0,0.000994,0.000748,0.001739,0.013664,0.033787,0.061363,0.109061,0.164213,0.216881,0.269051,0.32942,0.389292,0.450903,0.525184,0.610396,0.69536,0.774858,0.817836
10,Mac0,tB,HSC,575,13,31173,0.597572,0.795752,0.0,0.001865,0.001865,0.000699,0.000933,0.014222,0.061552,0.006855,0.001865,0.001632,0.000933,0.000466,0.000466,0.014222,0.107717,0.009224,0.000233,0.003264,0.001166,0.001166,0.001632,0.006528,0.026579,0.003486,0.000233,0.003264,0.0,0.000933,0.001399,0.00816,0.067381,0.006894,0.000699,0.001399,0.0,0.0,0.000233,0.0,0.001632,0.000933,0.0,0.000699,0.0,0.000699,0.000699,0.000233,0.003264,0.001515,0.071112,0.006295,0.0,0.0,0.0,0.0,0.000933,0.000718,0.002332,0.016321,0.036605,0.069247,0.117509,0.174632,0.224527,0.277219,0.336907,0.39333,0.454882,0.523429,0.598505,0.68174,0.754717,0.795752
10,Mac1,Mac2,CFU-GM,367,2,31173,0.97162,1.374238,0.0,0.002089,0.00116,0.001624,0.001624,0.016708,0.07449,0.009505,0.002089,0.000928,0.001856,0.00116,0.000928,0.016244,0.141554,0.013473,0.000232,0.004641,0.002089,0.00116,0.001624,0.010443,0.032488,0.004323,0.000232,0.004409,0.000232,0.002089,0.00116,0.012067,0.089342,0.00892,0.002089,0.00116,0.000232,0.000232,0.000232,0.0,0.001624,0.000886,0.0,0.001624,0.000464,0.000232,0.00116,0.000464,0.003249,0.001487,0.14782,0.003945,0.0,0.0,0.0,0.0,0.000928,0.000703,0.045483,0.145963,0.26292,0.386606,0.516093,0.616574,0.696865,0.770891,0.848166,0.926137,1.001091,1.082543,1.169564,1.250552,1.332004,1.374238
10,Mac1,Neu,CFU-GM,546,12,31173,0.438289,0.518598,0.0,0.001312,0.000787,0.002362,0.0021,0.010498,0.043829,0.006217,0.001312,0.000525,0.002362,0.00105,0.0021,0.009711,0.072173,0.007627,0.0,0.002362,0.00105,0.000525,0.0021,0.003674,0.022833,0.003362,0.0,0.002362,0.0,0.00105,0.000787,0.005511,0.051177,0.006036,0.000525,0.0,0.0,0.0,0.0,0.0,0.000787,0.000787,0.0,0.000525,0.0,0.0,0.0,0.0,0.00105,0.00105,0.02782,0.0,0.0,0.0,0.0,0.0,0.000787,0.000787,0.001837,0.009186,0.025458,0.049865,0.083196,0.114165,0.147759,0.179252,0.212058,0.251951,0.290006,0.337246,0.380813,0.425691,0.478706,0.518598
10,Mac1,MK,CMP,459,9,31173,0.776108,1.024904,0.0,0.002104,0.001578,0.000526,0.001315,0.019725,0.042869,0.007766,0.002104,0.001578,0.000263,0.001052,0.001315,0.018936,0.073903,0.010357,0.000526,0.00263,0.002104,0.001578,0.001052,0.010257,0.016306,0.004024,0.000526,0.00263,0.0,0.002104,0.001578,0.011309,0.04471,0.00773,0.002367,0.000789,0.000263,0.0,0.0,0.0,0.001315,0.000889,0.0,0.002104,0.000263,0.000263,0.000526,0.000263,0.002367,0.001354,0.054441,0.00263,0.0,0.0,0.0,0.0,0.001052,0.000802,0.009468,0.033927,0.089156,0.173053,0.268521,0.339531,0.398442,0.458932,0.516003,0.575703,0.645398,0.717722,0.806879,0.892616,0.979668,1.024904
10,Mac1,EP,CFU-GM,459,9,31173,0.790224,1.042786,0.0,0.002582,0.002066,0.001808,0.001549,0.018335,0.047258,0.007474,0.002582,0.002066,0.001808,0.000775,0.001549,0.017561,0.084446,0.00995,0.000516,0.003357,0.000775,0.001808,0.001549,0.010071,0.020143,0.003936,0.000516,0.003099,0.000516,0.000516,0.001549,0.011879,0.051132,0.007662,0.002324,0.000516,0.000516,0.0,0.0,0.0,0.001291,0.000894,0.0,0.001808,0.000258,0.000516,0.000516,0.000258,0.002582,0.001389,0.069984,0.004132,0.0,0.0,0.0,0.0,0.001033,0.00079,0.024791,0.071275,0.149006,0.233968,0.333908,0.409574,0.470777,0.523717,0.585179,0.646383,0.709394,0.774213,0.852461,0.92451,1.003791,1.042786
10,Mac1,Ery,CMP,459,9,31173,0.712564,0.950525,0.0,0.003169,0.001585,0.000792,0.002377,0.016639,0.075007,0.007366,0.003169,0.001585,0.000528,0.001585,0.002113,0.015582,0.142354,0.00997,0.000264,0.003169,0.001585,0.000792,0.000528,0.00898,0.037239,0.004413,0.000264,0.002641,0.000528,0.001849,0.000528,0.009508,0.100361,0.008747,0.000528,0.000792,0.0,0.0,0.0,0.0,0.001056,0.000951,0.0,0.000528,0.0,0.000264,0.000528,0.0,0.002113,0.001585,0.070253,0.002905,0.0,0.0,0.0,0.0,0.001056,0.000803,0.009508,0.030901,0.076063,0.133111,0.214984,0.284445,0.344397,0.403293,0.458228,0.520029,0.582359,0.656573,0.738975,0.825602,0.909589,0.950525
10,Mac1,FoeT,HSC,575,13,31173,0.544871,0.707961,0.0,0.002965,0.000988,0.00173,0.002965,0.012355,0.051892,0.006059,0.002965,0.000988,0.001236,0.001483,0.002471,0.011861,0.085252,0.008061,0.000494,0.001977,0.000741,0.001236,0.002224,0.005683,0.023228,0.003889,0.000494,0.001977,0.0,0.000741,0.001483,0.00766,0.056587,0.007468,0.001236,0.000247,0.0,0.0,0.0,0.0,0.000988,0.000783,0.0,0.001236,0.0,0.0,0.000247,0.0,0.001977,0.001154,0.041514,0.000494,0.0,0.0,0.0,0.0,0.000988,0.000744,0.005683,0.015568,0.029653,0.052881,0.080804,0.112434,0.14777,0.186319,0.232528,0.287632,0.354104,0.428236,0.508546,0.587373,0.667436,0.707961
10,Mac1,nCD4,HSC,575,13,31173,0.555546,0.728445,0.0,0.001181,0.001181,0.000945,0.002598,0.013227,0.036611,0.006548,0.000945,0.001417,0.000709,0.001417,0.00189,0.012755,0.064955,0.008742,0.000472,0.00189,0.001181,0.000945,0.002362,0.007086,0.017243,0.003404,0.000472,0.00189,0.0,0.001181,0.000709,0.009684,0.045823,0.006505,0.000709,0.000472,0.0,0.0,0.0,0.0,0.000945,0.000803,0.0,0.000472,0.000236,0.000236,0.000236,0.0,0.00189,0.001275,0.049366,0.000236,0.0,0.0,0.0,0.0,0.000945,0.000709,0.001417,0.006141,0.015353,0.026455,0.043225,0.071097,0.102984,0.148098,0.199118,0.273285,0.34887,0.432957,0.520352,0.603967,0.687346,0.728445
10,Mac1,tCD4,HSC,575,13,31173,0.565182,0.7505,0.0,0.000972,0.000729,0.001943,0.002186,0.013844,0.046147,0.006674,0.000972,0.000486,0.001943,0.001457,0.0017,0.013116,0.073836,0.00904,0.000243,0.0017,0.001943,0.001214,0.001943,0.006801,0.020645,0.003592,0.000243,0.0017,0.0,0.0017,0.001457,0.008744,0.047119,0.007056,0.000729,0.0,0.0,0.0,0.0,0.0,0.000729,0.000729,0.0,0.000729,0.0,0.0,0.0,0.0,0.000972,0.000972,0.047119,0.000486,0.0,0.0,0.0,0.0,0.000972,0.000731,0.0017,0.005586,0.012387,0.022588,0.038132,0.065092,0.099824,0.143299,0.199405,0.269354,0.347319,0.438642,0.531665,0.621773,0.708481,0.7505
10,Mac1,aCD4,HSC,575,13,31173,0.576305,0.784396,0.0,0.003198,0.002284,0.001142,0.001599,0.011649,0.05208,0.006382,0.002969,0.002513,0.000685,0.000457,0.001827,0.011421,0.087028,0.00881,0.000457,0.002284,0.001827,0.000685,0.000685,0.007538,0.025355,0.003623,0.000457,0.002284,0.0,0.001827,0.000685,0.008223,0.060303,0.007314,0.000457,0.000228,0.0,0.0,0.000228,0.0,0.001827,0.001028,0.0,0.000457,0.0,0.0,0.000228,0.000228,0.003655,0.001827,0.071952,0.001142,0.0,0.0,0.0,0.0,0.000914,0.00069,0.002513,0.00868,0.018274,0.038832,0.072638,0.111469,0.155326,0.206264,0.263141,0.336235,0.414127,0.497043,0.584072,0.665846,0.744423,0.784396
10,Mac1,naCD4,HSC,575,13,31173,0.532515,0.689795,0.0,0.001666,0.000476,0.000714,0.002141,0.013087,0.039736,0.006646,0.00119,0.000952,0.000238,0.001666,0.00119,0.012849,0.062579,0.00883,0.000476,0.002379,0.000952,0.00119,0.001904,0.0069,0.01737,0.003229,0.000476,0.002379,0.0,0.000952,0.000952,0.009042,0.046399,0.006163,0.000476,0.0,0.0,0.0,0.0,0.0,0.000714,0.000714,0.0,0.000238,0.000238,0.0,0.0,0.0,0.00119,0.001071,0.037357,0.000238,0.0,0.0,0.0,0.0,0.000952,0.000716,0.000714,0.004045,0.009756,0.018084,0.031884,0.050682,0.079235,0.114688,0.164894,0.232708,0.30409,0.391891,0.482071,0.565113,0.649345,0.689795
10,Mac1,nCD8,HSC,575,13,31173,0.550985,0.723254,0.0,0.002523,0.000688,0.001147,0.001606,0.012846,0.038307,0.006402,0.002523,0.000459,0.001147,0.000918,0.001376,0.012387,0.05987,0.008577,0.001147,0.002523,0.001606,0.000918,0.001606,0.006652,0.01881,0.003069,0.001147,0.002294,0.000229,0.001606,0.001147,0.008029,0.052759,0.005969,0.000688,0.0,0.000229,0.0,0.0,0.0,0.001147,0.000803,0.0,0.000459,0.000229,0.0,0.000229,0.0,0.001835,0.001204,0.044501,0.000688,0.0,0.0,0.0,0.0,0.000918,0.000693,0.000918,0.004358,0.011699,0.021333,0.038307,0.066063,0.099095,0.139925,0.202548,0.272281,0.347979,0.433998,0.520248,0.602138,0.684947,0.723254
10,Mac1,tCD8,HSC,575,13,31173,0.553487,0.730527,0.0,0.001666,0.000952,0.00119,0.002142,0.013088,0.040929,0.006608,0.001428,0.000952,0.001428,0.00119,0.00119,0.01285,0.060679,0.008866,0.000714,0.003093,0.001666,0.00119,0.001428,0.006425,0.01975,0.003253,0.000714,0.003093,0.0,0.001666,0.00119,0.007853,0.055206,0.006289,0.00119,0.000476,0.0,0.0,0.0,0.0,0.000952,0.000783,0.0,0.00119,0.0,0.000238,0.000238,0.0,0.001904,0.001156,0.060441,0.000714,0.0,0.0,0.0,0.0,0.000952,0.000716,0.000952,0.004045,0.010708,0.021416,0.037359,0.060441,0.095659,0.139205,0.192507,0.263656,0.345513,0.430225,0.514462,0.601078,0.686267,0.730527
10,Mac1,nB,HSC,575,13,31173,0.620092,0.802399,0.0,0.001998,0.000999,0.000999,0.001748,0.015234,0.055191,0.007013,0.001998,0.000499,0.000999,0.000749,0.001748,0.014984,0.094899,0.009235,0.000749,0.002248,0.001498,0.001249,0.002248,0.006243,0.02822,0.003659,0.000749,0.002248,0.0,0.001249,0.001498,0.008491,0.067928,0.00705,0.001249,0.000749,0.0,0.0,0.00025,0.0,0.001998,0.000971,0.0,0.000999,0.00025,0.000499,0.00025,0.00025,0.003996,0.001581,0.06618,0.001998,0.0,0.0,0.0,0.0,0.000999,0.000757,0.000749,0.007242,0.025723,0.050197,0.097147,0.145596,0.19779,0.248237,0.307174,0.364863,0.428795,0.505464,0.590374,0.674784,0.757447,0.802399
10,Mac1,tB,HSC,575,13,31173,0.585005,0.770397,0.0,0.002109,0.002109,0.000938,0.002578,0.012891,0.053672,0.006417,0.002109,0.001641,0.001406,0.001406,0.001406,0.012656,0.091407,0.008536,0.000234,0.002578,0.000234,0.001406,0.001875,0.005859,0.027656,0.003872,0.000234,0.002578,0.0,0.000234,0.001406,0.007734,0.065391,0.007622,0.001172,0.000469,0.0,0.0,0.000234,0.0,0.001875,0.000909,0.0,0.000938,0.000234,0.0,0.000469,0.000234,0.003984,0.001552,0.069141,0.001875,0.0,0.0,0.0,0.0,0.000938,0.00071,0.003047,0.009844,0.025313,0.053672,0.096563,0.148595,0.194767,0.247502,0.303518,0.359768,0.422581,0.495707,0.56977,0.650864,0.728443,0.770397
10,Mac2,Neu,CFU-GM,546,12,31173,0.445155,0.547021,0.0,0.001019,0.001528,0.001273,0.002037,0.01146,0.045585,0.006102,0.001019,0.001528,0.001273,0.000764,0.001273,0.01146,0.071306,0.007727,0.000509,0.002037,0.001528,0.000255,0.001019,0.004584,0.012988,0.003486,0.000509,0.002037,0.0,0.001528,0.0,0.005857,0.026485,0.006509,0.000764,0.0,0.000255,0.0,0.0,0.0,0.001273,0.000891,0.0,0.000764,0.0,0.0,0.000255,0.0,0.002037,0.001273,0.034634,0.002292,0.000255,0.0,0.0,0.0,0.001273,0.000784,0.008913,0.023175,0.04584,0.074617,0.110525,0.145159,0.180558,0.214174,0.249063,0.291592,0.325208,0.369774,0.413322,0.458398,0.509585,0.547021
10,Mac2,MK,CMP,459,9,31173,0.757685,0.991192,0.0,0.002297,0.00051,0.001786,0.001531,0.01914,0.040577,0.007357,0.002297,0.00051,0.001276,0.000766,0.002297,0.018119,0.065331,0.009695,0.001021,0.002297,0.001021,0.001276,0.002297,0.010208,0.018374,0.003757,0.001021,0.002297,0.0,0.001021,0.001276,0.012505,0.043129,0.007117,0.003062,0.000766,0.00051,0.0,0.0,0.0,0.001276,0.00087,0.0,0.002807,0.0,0.000766,0.00051,0.000255,0.002807,0.001322,0.047212,0.001021,0.0,0.0,0.0,0.0,0.001021,0.000771,0.010974,0.042363,0.08983,0.161541,0.250095,0.317722,0.379736,0.441494,0.497893,0.557609,0.620899,0.691078,0.776825,0.863593,0.948829,0.991192
10,Mac2,EP,CFU-GM,459,9,31173,0.748747,0.958486,0.0,0.002506,0.001504,0.002756,0.001754,0.018794,0.045356,0.006598,0.002506,0.001504,0.002255,0.001754,0.000752,0.018543,0.075677,0.008545,0.000752,0.003258,0.000501,0.002005,0.001002,0.009522,0.021049,0.003608,0.000752,0.003258,0.0,0.000501,0.001253,0.011276,0.05137,0.006881,0.003007,0.000251,0.0,0.0,0.0,0.0,0.001002,0.000772,0.0,0.002506,0.000501,0.000251,0.0,0.0,0.001504,0.00108,0.067157,0.001253,0.0,0.0,0.0,0.0,0.001002,0.000757,0.01704,0.058136,0.123538,0.19696,0.289676,0.360591,0.42023,0.470598,0.529235,0.585867,0.643501,0.706148,0.774056,0.845473,0.919896,0.958486
10,Mac2,Ery,CMP,459,9,31173,0.686819,0.913111,0.0,0.00205,0.000769,0.001025,0.001538,0.017427,0.058175,0.007381,0.00205,0.000769,0.000513,0.000769,0.002306,0.016402,0.117887,0.00999,0.00205,0.00205,0.002306,0.00205,0.0,0.008201,0.035879,0.003852,0.00205,0.00205,0.0,0.002563,0.001538,0.008457,0.095591,0.007519,0.001025,0.000513,0.0,0.0,0.0,0.000256,0.002306,0.001061,0.000513,0.000513,0.0,0.000256,0.000256,0.000256,0.005126,0.001758,0.063556,0.0041,0.0,0.0,0.0,0.0,0.001025,0.000784,0.008201,0.034854,0.069194,0.118912,0.200664,0.269346,0.329314,0.387745,0.44387,0.501532,0.559194,0.626082,0.707321,0.792148,0.874669,0.913111
